Column1
2.1978021978021978e-7
1.2527472527472527e-6
5.186813186813187e-6
1.4769230769230772e-5
1.7626373626373628e-5
1.8065934065934067e-5
2.2791208791208792e-5
2.9362637362637363e-5
2.9362637362637367e-5
3.301098901098901e-5
5.3406593406593405e-5
9.105494505494505e-5
0.0001212967032967033
0.0001475164835164835
0.00020334065934065931
0.0002708571428571429
0.00039432967032967036
0.000425010989010989
0.0005194065934065934
0.0006273626373626373
0.0008170549450549451
0.0008952527472527473
0.0010935164835164835
0.0010663736263736264
0.0010774505494505495
0.0013960659340659341
0.001567054945054945
0.0016898461538461538
0.0016805274725274727
0.0017044615384615384
0.0019414725274725275
0.0020014505494505494
0.002087120879120879
0.002206989010989011
0.0019372747252747254
0.0015986813186813185
0.001552967032967033
0.0013425054945054944
0.0010642197802197802
0.0010453186813186815
0.0007344835164835165
